Date,Site,Cover_type,mSAV
05/30/08,30,Ruppia,0
05/30/08,30,Sargassum pteropleuron,0
05/30/08,30,Thalassia,0
05/30/08,30,Udotea,0
05/30/08,31,Acetabularia,0
05/30/08,31,Batophora,0
05/30/08,31,Caulerpa prolifera,0
05/30/08,31,Chara,1.6666666666666667
05/30/08,31,Chondria baileyana,0
05/30/08,31,Digenia,0
05/30/08,31,Halimeda incrassata,0
05/30/08,31,Halodule,0
05/30/08,31,Hypnea,0
05/30/08,31,Laurencia spp.,0
05/30/08,31,Penicillus,0
05/30/08,31,Polysiphonia,0
05/30/08,31,Rhizophora mangle,0
05/30/08,31,Ruppia,1.2
05/30/08,31,Sargassum pteropleuron,0
05/30/08,31,Thalassia,0
05/30/08,31,Udotea,0
05/31/06,29,Acetabularia,0
05/31/06,29,Batophora,0
05/31/06,29,Caulerpa prolifera,0
05/31/06,29,Chara,0
05/31/06,29,Chondria baileyana,0
05/31/06,29,Digenia,0
05/31/06,29,Halimeda incrassata,0
05/31/06,29,Halodule,0
05/31/06,29,Hypnea,0
05/31/06,29,Laurencia spp.,0
05/31/06,29,Penicillus,0
05/31/06,29,Polysiphonia,0
05/31/06,29,Rhizophora mangle,0
05/31/06,29,Ruppia,0.6
05/31/06,29,Sargassum pteropleuron,0
05/31/06,29,Thalassia,0
05/31/06,29,Udotea,0
05/31/06,30,Acetabularia,0
05/31/06,30,Batophora,0
05/31/06,30,Caulerpa prolifera,0
05/31/06,30,Chara,0
05/31/06,30,Chondria baileyana,0
05/31/06,30,Digenia,0
05/31/06,30,Halimeda incrassata,0
05/31/06,30,Halodule,0
05/31/06,30,Hypnea,0
05/31/06,30,Laurencia spp.,0
05/31/06,30,Penicillus,0
05/31/06,30,Polysiphonia,0
05/31/06,30,Rhizophora mangle,0
05/31/06,30,Ruppia,4.933333333333334
05/31/06,30,Sargassum pteropleuron,0
05/31/06,30,Thalassia,0
05/31/06,30,Udotea,0
05/31/06,31,Acetabularia,0
05/31/06,31,Batophora,0
05/31/06,31,Caulerpa prolifera,0
05/31/06,31,Chara,0
05/31/06,31,Chondria baileyana,0
05/31/06,31,Digenia,0
05/31/06,31,Halimeda incrassata,0
05/31/06,31,Halodule,0
05/31/06,31,Hypnea,0
05/31/06,31,Laurencia spp.,0
05/31/06,31,Penicillus,0
05/31/06,31,Polysiphonia,0
05/31/06,31,Rhizophora mangle,0
05/31/06,31,Ruppia,43
05/31/06,31,Sargassum pteropleuron,0
05/31/06,31,Thalassia,0
05/31/06,31,Udotea,0
05/31/06,32,Acetabularia,0
05/31/06,32,Batophora,0
05/31/06,32,Caulerpa prolifera,0
05/31/06,32,Chara,0
05/31/06,32,Chondria baileyana,0
05/31/06,32,Digenia,0
05/31/06,32,Halimeda incrassata,0
05/31/06,32,Halodule,0
05/31/06,32,Hypnea,0
05/31/06,32,Laurencia spp.,0
05/31/06,32,Penicillus,0
05/31/06,32,Polysiphonia,0
05/31/06,32,Rhizophora mangle,0
05/31/06,32,Ruppia,0
05/31/06,32,Sargassum pteropleuron,0
05/31/06,32,Thalassia,0
05/31/06,32,Udotea,0
05/31/06,33,Acetabularia,0
05/31/06,33,Batophora,0
05/31/06,33,Caulerpa prolifera,0
05/31/06,33,Chara,100
05/31/06,33,Chondria baileyana,0
05/31/06,33,Digenia,0
05/31/06,33,Halimeda incrassata,0
05/31/06,33,Halodule,0
05/31/06,33,Hypnea,0
05/31/06,33,Laurencia spp.,0
05/31/06,33,Penicillus,0
05/31/06,33,Polysiphonia,0
05/31/06,33,Rhizophora mangle,0
05/31/06,33,Ruppia,0
05/31/06,33,Sargassum pteropleuron,0
05/31/06,33,Thalassia,0
05/31/06,33,Udotea,0
05/31/06,34,Acetabularia,0
05/31/06,34,Batophora,0
05/31/06,34,Caulerpa prolifera,0
05/31/06,34,Chara,91.66666666666667
05/31/06,34,Chondria baileyana,0
05/31/06,34,Digenia,0
05/31/06,34,Halimeda incrassata,0
05/31/06,34,Halodule,0
05/31/06,34,Hypnea,0
05/31/06,34,Laurencia spp.,0
05/31/06,34,Penicillus,0
05/31/06,34,Polysiphonia,0
05/31/06,34,Rhizophora mangle,0
05/31/06,34,Ruppia,0
05/31/06,34,Sargassum pteropleuron,0
05/31/06,34,Thalassia,0
05/31/06,34,Udotea,0
05/31/06,35,Acetabularia,0
05/31/06,35,Batophora,0
05/31/06,35,Caulerpa prolifera,0
05/31/06,35,Chara,35
05/31/06,35,Chondria baileyana,0
05/31/06,35,Digenia,0
05/31/06,35,Halimeda incrassata,0
05/31/06,35,Halodule,0
05/31/06,35,Hypnea,0
05/31/06,35,Laurencia spp.,0
05/31/06,35,Penicillus,0
05/31/06,35,Polysiphonia,0
05/31/06,35,Rhizophora mangle,0
05/31/06,35,Ruppia,0
05/31/06,35,Sargassum pteropleuron,0
05/31/06,35,Thalassia,0
05/31/06,35,Udotea,0
06/02/06,10,Acetabularia,0
06/02/06,10,Batophora,0
06/02/06,10,Caulerpa prolifera,0
06/02/06,10,Chara,0
06/02/06,10,Chondria baileyana,0
06/02/06,10,Digenia,0
06/02/06,10,Halimeda incrassata,0
06/02/06,10,Halodule,45
06/02/06,10,Hypnea,0
06/02/06,10,Laurencia spp.,0
06/02/06,10,Penicillus,0
06/02/06,10,Polysiphonia,0
06/02/06,10,Rhizophora mangle,0
06/02/06,10,Ruppia,0
06/02/06,10,Sargassum pteropleuron,0
06/02/06,10,Thalassia,0
06/02/06,10,Udotea,0
06/02/06,11,Acetabularia,0
06/02/06,11,Batophora,0
06/02/06,11,Caulerpa prolifera,0
06/02/06,11,Chara,22.666666666666668
06/02/06,11,Chondria baileyana,0
06/02/06,11,Digenia,0
06/02/06,11,Halimeda incrassata,0
06/02/06,11,Halodule,0
06/02/06,11,Hypnea,0
06/02/06,11,Laurencia spp.,0
06/02/06,11,Penicillus,0
06/02/06,11,Polysiphonia,0
06/02/06,11,Rhizophora mangle,0
06/02/06,11,Ruppia,0
06/02/06,11,Sargassum pteropleuron,0
06/02/06,11,Thalassia,0
06/02/06,11,Udotea,0
06/02/06,12,Acetabularia,0
06/02/06,12,Batophora,0
06/02/06,12,Caulerpa prolifera,0
06/02/06,12,Chara,38
06/02/06,12,Chondria baileyana,0
06/02/06,12,Digenia,0
06/02/06,12,Halimeda incrassata,0
06/02/06,12,Halodule,2.8666666666666667
06/02/06,12,Hypnea,0
06/02/06,12,Laurencia spp.,0
06/02/06,12,Penicillus,0
06/02/06,12,Polysiphonia,0
06/02/06,12,Rhizophora mangle,0
06/02/06,12,Ruppia,0
06/02/06,12,Sargassum pteropleuron,0
06/02/06,12,Thalassia,0
06/02/06,12,Udotea,0
06/02/06,13,Acetabularia,4.2
06/02/06,13,Batophora,0
06/02/06,13,Caulerpa prolifera,0
06/02/06,13,Chara,3.2666666666666666
06/02/06,13,Chondria baileyana,0
06/02/06,13,Digenia,0
06/02/06,13,Halimeda incrassata,0
06/02/06,13,Halodule,9.2
06/02/06,13,Hypnea,0
06/02/06,13,Laurencia spp.,0
06/02/06,13,Penicillus,0
06/02/06,13,Polysiphonia,0
06/02/06,13,Rhizophora mangle,0
06/02/06,13,Ruppia,0
06/02/06,13,Sargassum pteropleuron,0
06/02/06,13,Thalassia,0
06/02/06,13,Udotea,0
06/02/06,14,Acetabularia,0
06/02/06,14,Batophora,0
06/02/06,14,Caulerpa prolifera,0
06/02/06,14,Chara,0
06/02/06,14,Chondria baileyana,0
06/02/06,14,Digenia,0
06/02/06,14,Halimeda incrassata,0
06/02/06,14,Halodule,21
06/02/06,14,Hypnea,0
06/02/06,14,Laurencia spp.,0
06/02/06,14,Penicillus,0
06/02/06,14,Polysiphonia,0
06/02/06,14,Rhizophora mangle,0
06/02/06,14,Ruppia,0
06/02/06,14,Sargassum pteropleuron,0
06/02/06,14,Thalassia,0
06/02/06,14,Udotea,0
06/02/06,15,Acetabularia,11.066666666666666
06/02/06,15,Batophora,0.4
06/02/06,15,Caulerpa prolifera,0
06/02/06,15,Chara,0
06/02/06,15,Chondria baileyana,0
06/02/06,15,Digenia,0
06/02/06,15,Halimeda incrassata,0
06/02/06,15,Halodule,34.333333333333336
06/02/06,15,Hypnea,0
06/02/06,15,Laurencia spp.,0
06/02/06,15,Penicillus,0
06/02/06,15,Polysiphonia,0
06/02/06,15,Rhizophora mangle,0
06/02/06,15,Ruppia,0
06/02/06,15,Sargassum pteropleuron,0
06/02/06,15,Thalassia,0
06/02/06,15,Udotea,0
06/02/06,16,Acetabularia,1.1333333333333333
06/02/06,16,Batophora,1.8666666666666667
06/02/06,16,Caulerpa prolifera,0
06/02/06,16,Chara,0
06/02/06,16,Chondria baileyana,0
06/02/06,16,Digenia,0
06/02/06,16,Halimeda incrassata,0
06/02/06,16,Halodule,18.933333333333334
06/02/06,16,Hypnea,0
06/02/06,16,Laurencia spp.,0
06/02/06,16,Penicillus,0.2
06/02/06,16,Polysiphonia,0
06/02/06,16,Rhizophora mangle,0
06/02/06,16,Ruppia,0
06/02/06,16,Sargassum pteropleuron,0
06/02/06,16,Thalassia,0
06/02/06,16,Udotea,0
06/02/06,17,Acetabularia,0
06/02/06,17,Batophora,0.6
06/02/06,17,Caulerpa prolifera,0
06/02/06,17,Chara,0
06/02/06,17,Chondria baileyana,0
06/02/06,17,Digenia,0
06/02/06,17,Halimeda incrassata,0
06/02/06,17,Halodule,2.8666666666666667
06/02/06,17,Hypnea,0
06/02/06,17,Laurencia spp.,0
06/02/06,17,Penicillus,0.2
06/02/06,17,Polysiphonia,0
06/02/06,17,Rhizophora mangle,0
06/02/06,17,Ruppia,0
06/02/06,17,Sargassum pteropleuron,0
06/02/06,17,Thalassia,0
06/02/06,17,Udotea,0
06/02/06,18,Acetabularia,0.8
06/02/06,18,Batophora,5.266666666666667
06/02/06,18,Caulerpa prolifera,0
06/02/06,18,Chara,0
06/02/06,18,Chondria baileyana,0
06/02/06,18,Digenia,0
06/02/06,18,Halimeda incrassata,0
06/02/06,18,Halodule,27.333333333333332
06/02/06,18,Hypnea,0
06/02/06,18,Laurencia spp.,0
06/02/06,18,Penicillus,0
06/02/06,18,Polysiphonia,0
06/02/06,18,Rhizophora mangle,0
06/02/06,18,Ruppia,0
06/02/06,18,Sargassum pteropleuron,0
06/02/06,18,Thalassia,0
06/02/06,18,Udotea,0
06/02/06,19,Acetabularia,0
06/02/06,19,Batophora,16
06/02/06,19,Caulerpa prolifera,0
06/02/06,19,Chara,0
06/02/06,19,Chondria baileyana,0
06/02/06,19,Digenia,0
06/02/06,19,Halimeda incrassata,0
06/02/06,19,Halodule,0.4
06/02/06,19,Hypnea,0
06/02/06,19,Laurencia spp.,0
06/02/06,19,Penicillus,0
06/02/06,19,Polysiphonia,0
06/02/06,19,Rhizophora mangle,0
06/02/06,19,Ruppia,0
06/02/06,19,Sargassum pteropleuron,0
06/02/06,19,Thalassia,0
06/02/06,19,Udotea,0
06/02/06,20,Acetabularia,0.2
06/02/06,20,Batophora,7.4
06/02/06,20,Caulerpa prolifera,0
06/02/06,20,Chara,0
06/02/06,20,Chondria baileyana,0
06/02/06,20,Digenia,0
06/02/06,20,Halimeda incrassata,0
06/02/06,20,Halodule,1
06/02/06,20,Hypnea,0
06/02/06,20,Laurencia spp.,0
06/02/06,20,Penicillus,0
06/02/06,20,Polysiphonia,0
06/02/06,20,Rhizophora mangle,0
06/02/06,20,Ruppia,0
06/02/06,20,Sargassum pteropleuron,0
06/02/06,20,Thalassia,0.2
06/02/06,20,Udotea,0
06/02/06,21,Acetabularia,1
06/02/06,21,Batophora,1.8
06/02/06,21,Caulerpa prolifera,0
06/02/06,21,Chara,0
06/02/06,21,Chondria baileyana,0
06/02/06,21,Digenia,0
06/02/06,21,Halimeda incrassata,0
06/02/06,21,Halodule,2.2666666666666666
06/02/06,21,Hypnea,0
06/02/06,21,Laurencia spp.,0
06/02/06,21,Penicillus,0.2
06/02/06,21,Polysiphonia,0
06/02/06,21,Rhizophora mangle,0
06/02/06,21,Ruppia,0
06/02/06,21,Sargassum pteropleuron,0
06/02/06,21,Thalassia,0.6
06/02/06,21,Udotea,0
06/04/07,1,Acetabularia,12.066666666666666
06/04/07,1,Batophora,2.4
06/04/07,1,Caulerpa prolifera,0
06/04/07,1,Chara,0.3333333333333333
06/04/07,1,Chondria baileyana,0
06/04/07,1,Digenia,0
06/04/07,1,Halimeda incrassata,0
06/04/07,1,Halodule,0
06/04/07,1,Hypnea,0
06/04/07,1,Laurencia spp.,0
06/04/07,1,Penicillus,0
06/04/07,1,Polysiphonia,0
06/04/07,1,Rhizophora mangle,0
06/04/07,1,Ruppia,1.2
06/04/07,1,Sargassum pteropleuron,0
06/04/07,1,Thalassia,0
06/04/07,1,Udotea,0
06/04/07,10,Acetabularia,0
06/04/07,10,Batophora,0
06/04/07,10,Caulerpa prolifera,0
06/04/07,10,Chara,0
06/04/07,10,Chondria baileyana,0
06/04/07,10,Digenia,0
06/04/07,10,Halimeda incrassata,0
06/04/07,10,Halodule,74
06/04/07,10,Hypnea,0
06/04/07,10,Laurencia spp.,0
06/04/07,10,Penicillus,0
06/04/07,10,Polysiphonia,0
06/04/07,10,Rhizophora mangle,0
06/04/07,10,Ruppia,0
06/04/07,10,Sargassum pteropleuron,0
06/04/07,10,Thalassia,0
06/04/07,10,Udotea,0
06/04/07,11,Acetabularia,0
06/04/07,11,Batophora,0
06/04/07,11,Caulerpa prolifera,0
06/04/07,11,Chara,35.333333333333336
06/04/07,11,Chondria baileyana,0
06/04/07,11,Digenia,0
06/04/07,11,Halimeda incrassata,0
06/04/07,11,Halodule,0
06/04/07,11,Hypnea,0
06/04/07,11,Laurencia spp.,0
06/04/07,11,Penicillus,0
06/04/07,11,Polysiphonia,0
06/04/07,11,Rhizophora mangle,0
06/04/07,11,Ruppia,0
06/04/07,11,Sargassum pteropleuron,0
06/04/07,11,Thalassia,0
06/04/07,11,Udotea,0
06/04/07,12,Acetabularia,1.2
06/04/07,12,Batophora,28.333333333333332
06/04/07,12,Caulerpa prolifera,0
06/04/07,12,Chara,88.33333333333333
06/04/07,12,Chondria baileyana,0
06/04/07,12,Digenia,0
06/04/07,12,Halimeda incrassata,0
06/04/07,12,Halodule,1.2666666666666666
06/04/07,12,Hypnea,0
06/04/07,12,Laurencia spp.,0
06/04/07,12,Penicillus,0
06/04/07,12,Polysiphonia,0
06/04/07,12,Rhizophora mangle,0
06/04/07,12,Ruppia,0
06/04/07,12,Sargassum pteropleuron,0
06/04/07,12,Thalassia,0
06/04/07,12,Udotea,0
06/04/07,13,Acetabularia,2
06/04/07,13,Batophora,0.2
06/04/07,13,Caulerpa prolifera,0
06/04/07,13,Chara,83
06/04/07,13,Chondria baileyana,0
06/04/07,13,Digenia,0
06/04/07,13,Halimeda incrassata,0
06/04/07,13,Halodule,3.4
06/04/07,13,Hypnea,0
06/04/07,13,Laurencia spp.,0
06/04/07,13,Penicillus,0
06/04/07,13,Polysiphonia,0
06/04/07,13,Rhizophora mangle,0
06/04/07,13,Ruppia,0
06/04/07,13,Sargassum pteropleuron,0
06/04/07,13,Thalassia,0
06/04/07,13,Udotea,0
06/04/07,14,Acetabularia,0
06/04/07,14,Batophora,0
06/04/07,14,Caulerpa prolifera,0
06/04/07,14,Chara,0
06/04/07,14,Chondria baileyana,0
06/04/07,14,Digenia,0
06/04/07,14,Halimeda incrassata,0
06/04/07,14,Halodule,6.333333333333333
06/04/07,14,Hypnea,0
06/04/07,14,Laurencia spp.,0
06/04/07,14,Penicillus,0
06/04/07,14,Polysiphonia,0
06/04/07,14,Rhizophora mangle,0
06/04/07,14,Ruppia,0
06/04/07,14,Sargassum pteropleuron,0
06/04/07,14,Thalassia,0
06/04/07,14,Udotea,0
06/04/07,15,Acetabularia,0
06/04/07,15,Batophora,22.333333333333332
06/04/07,15,Caulerpa prolifera,0
06/04/07,15,Chara,0
06/04/07,15,Chondria baileyana,0
06/04/07,15,Digenia,0
06/04/07,15,Halimeda incrassata,0
06/04/07,15,Halodule,42
06/04/07,15,Hypnea,0
06/04/07,15,Laurencia spp.,0
06/04/07,15,Penicillus,0
06/04/07,15,Polysiphonia,0.2
06/04/07,15,Rhizophora mangle,0
06/04/07,15,Ruppia,0
06/04/07,15,Sargassum pteropleuron,0
06/04/07,15,Thalassia,0
06/04/07,15,Udotea,0
06/04/07,16,Acetabularia,1
06/04/07,16,Batophora,1.2
06/04/07,16,Caulerpa prolifera,0
06/04/07,16,Chara,0
06/04/07,16,Chondria baileyana,0
06/04/07,16,Digenia,0
06/04/07,16,Halimeda incrassata,0
06/04/07,16,Halodule,48.53333333333333
06/04/07,16,Hypnea,0
06/04/07,16,Laurencia spp.,0
06/04/07,16,Penicillus,0
06/04/07,16,Polysiphonia,0.2
06/04/07,16,Rhizophora mangle,0
06/04/07,16,Ruppia,0
06/04/07,16,Sargassum pteropleuron,0
06/04/07,16,Thalassia,0
06/04/07,16,Udotea,0
06/04/07,17,Acetabularia,0.4
06/04/07,17,Batophora,1
06/04/07,17,Caulerpa prolifera,0
06/04/07,17,Chara,0
06/04/07,17,Chondria baileyana,0
06/04/07,17,Digenia,0
06/04/07,17,Halimeda incrassata,0
06/04/07,17,Halodule,2.6666666666666665
06/04/07,17,Hypnea,0
06/04/07,17,Laurencia spp.,0
06/04/07,17,Penicillus,0
06/04/07,17,Polysiphonia,0
06/04/07,17,Rhizophora mangle,0
06/04/07,17,Ruppia,0
06/04/07,17,Sargassum pteropleuron,0
06/04/07,17,Thalassia,0
06/04/07,17,Udotea,0
06/04/07,18,Acetabularia,2.8666666666666667
06/04/07,18,Batophora,13.4
06/04/07,18,Caulerpa prolifera,0
06/04/07,18,Chara,0
06/04/07,18,Chondria baileyana,0
06/04/07,18,Digenia,0
06/04/07,18,Halimeda incrassata,0
06/04/07,18,Halodule,37.333333333333336
06/04/07,18,Hypnea,0
06/04/07,18,Laurencia spp.,0
06/04/07,18,Penicillus,0.4
06/04/07,18,Polysiphonia,0
06/04/07,18,Rhizophora mangle,0
06/04/07,18,Ruppia,0
06/04/07,18,Sargassum pteropleuron,0
06/04/07,18,Thalassia,0
06/04/07,18,Udotea,0
06/04/07,19,Acetabularia,0.2
06/04/07,19,Batophora,0
06/04/07,19,Caulerpa prolifera,0
06/04/07,19,Chara,0
06/04/07,19,Chondria baileyana,0
06/04/07,19,Digenia,0
06/04/07,19,Halimeda incrassata,0
06/04/07,19,Halodule,14.866666666666667
06/04/07,19,Hypnea,0
06/04/07,19,Laurencia spp.,0
06/04/07,19,Penicillus,0
06/04/07,19,Polysiphonia,0
06/04/07,19,Rhizophora mangle,0
06/04/07,19,Ruppia,0
06/04/07,19,Sargassum pteropleuron,0
06/04/07,19,Thalassia,0
06/04/07,19,Udotea,0
06/04/07,2,Acetabularia,7.533333333333333
06/04/07,2,Batophora,3.3333333333333335
06/04/07,2,Caulerpa prolifera,0
06/04/07,2,Chara,0.5333333333333333
06/04/07,2,Chondria baileyana,0
06/04/07,2,Digenia,0
06/04/07,2,Halimeda incrassata,0
06/04/07,2,Halodule,0
06/04/07,2,Hypnea,0
06/04/07,2,Laurencia spp.,0
06/04/07,2,Penicillus,0
06/04/07,2,Polysiphonia,0
06/04/07,2,Rhizophora mangle,0
06/04/07,2,Ruppia,0.4
06/04/07,2,Sargassum pteropleuron,0
06/04/07,2,Thalassia,0
06/04/07,2,Udotea,0
06/04/07,20,Acetabularia,0
06/04/07,20,Batophora,0.2
06/04/07,20,Caulerpa prolifera,0
06/04/07,20,Chara,0
06/04/07,20,Chondria baileyana,0
06/04/07,20,Digenia,0
06/04/07,20,Halimeda incrassata,0
06/04/07,20,Halodule,22.666666666666668
06/04/07,20,Hypnea,0
06/04/07,20,Laurencia spp.,0
06/04/07,20,Penicillus,0
06/04/07,20,Polysiphonia,0
06/04/07,20,Rhizophora mangle,0
06/04/07,20,Ruppia,0
06/04/07,20,Sargassum pteropleuron,0
06/04/07,20,Thalassia,0
06/04/07,20,Udotea,0
06/04/07,21,Acetabularia,0
06/04/07,21,Batophora,0
06/04/07,21,Caulerpa prolifera,0
06/04/07,21,Chara,0
06/04/07,21,Chondria baileyana,0
06/04/07,21,Digenia,0
06/04/07,21,Halimeda incrassata,0
06/04/07,21,Halodule,17
06/04/07,21,Hypnea,0
06/04/07,21,Laurencia spp.,0
06/04/07,21,Penicillus,0
06/04/07,21,Polysiphonia,0
06/04/07,21,Rhizophora mangle,0
06/04/07,21,Ruppia,0
06/04/07,21,Sargassum pteropleuron,0
06/04/07,21,Thalassia,0.2
06/04/07,21,Udotea,0
06/04/07,3,Acetabularia,1.7333333333333334
06/04/07,3,Batophora,0
06/04/07,3,Caulerpa prolifera,0
06/04/07,3,Chara,0.4
06/04/07,3,Chondria baileyana,0
06/04/07,3,Digenia,0
06/04/07,3,Halimeda incrassata,0
06/04/07,3,Halodule,0
06/04/07,3,Hypnea,0
06/04/07,3,Laurencia spp.,0
06/04/07,3,Penicillus,0
06/04/07,3,Polysiphonia,0
06/04/07,3,Rhizophora mangle,0
06/04/07,3,Ruppia,1.5333333333333334
06/04/07,3,Sargassum pteropleuron,0
06/04/07,3,Thalassia,0
06/04/07,3,Udotea,0
06/04/07,4,Acetabularia,2.7333333333333334
06/04/07,4,Batophora,0.2
06/04/07,4,Caulerpa prolifera,0
06/04/07,4,Chara,13.866666666666667
06/04/07,4,Chondria baileyana,0
06/04/07,4,Digenia,0
06/04/07,4,Halimeda incrassata,0
06/04/07,4,Halodule,0
06/04/07,4,Hypnea,0
06/04/07,4,Laurencia spp.,0
06/04/07,4,Penicillus,0
06/04/07,4,Polysiphonia,0
06/04/07,4,Rhizophora mangle,0
06/04/07,4,Ruppia,0.9333333333333333
06/04/07,4,Sargassum pteropleuron,0
06/04/07,4,Thalassia,0
06/04/07,4,Udotea,0
06/04/07,5,Acetabularia,0
06/04/07,5,Batophora,0
06/04/07,5,Caulerpa prolifera,0
06/04/07,5,Chara,100
06/04/07,5,Chondria baileyana,0
06/04/07,5,Digenia,0
06/04/07,5,Halimeda incrassata,0
06/04/07,5,Halodule,0
06/04/07,5,Hypnea,0
06/04/07,5,Laurencia spp.,0
06/04/07,5,Penicillus,0
06/04/07,5,Polysiphonia,0
06/04/07,5,Rhizophora mangle,0
06/04/07,5,Ruppia,0
06/04/07,5,Sargassum pteropleuron,0
06/04/07,5,Thalassia,0
06/04/07,5,Udotea,0
06/04/07,6,Acetabularia,0.4
06/04/07,6,Batophora,0
06/04/07,6,Caulerpa prolifera,0
06/04/07,6,Chara,4.066666666666666
06/04/07,6,Chondria baileyana,0
06/04/07,6,Digenia,0
06/04/07,6,Halimeda incrassata,0
06/04/07,6,Halodule,0
06/04/07,6,Hypnea,0
06/04/07,6,Laurencia spp.,0
06/04/07,6,Penicillus,0
06/04/07,6,Polysiphonia,0
06/04/07,6,Rhizophora mangle,0
06/04/07,6,Ruppia,5.266666666666667
06/04/07,6,Sargassum pteropleuron,0
06/04/07,6,Thalassia,0
06/04/07,6,Udotea,0
06/04/07,7,Acetabularia,0
06/04/07,7,Batophora,0
06/04/07,7,Caulerpa prolifera,0
06/04/07,7,Chara,100
06/04/07,7,Chondria baileyana,0
06/04/07,7,Digenia,0
06/04/07,7,Halimeda incrassata,0
06/04/07,7,Halodule,0
06/04/07,7,Hypnea,0
06/04/07,7,Laurencia spp.,0
06/04/07,7,Penicillus,0
06/04/07,7,Polysiphonia,0
06/04/07,7,Rhizophora mangle,0
06/04/07,7,Ruppia,0
06/04/07,7,Sargassum pteropleuron,0
06/04/07,7,Thalassia,0
06/04/07,7,Udotea,0
06/04/07,8,Acetabularia,0
06/04/07,8,Batophora,0
06/04/07,8,Caulerpa prolifera,0
06/04/07,8,Chara,98.66666666666667
06/04/07,8,Chondria baileyana,0
06/04/07,8,Digenia,0
06/04/07,8,Halimeda incrassata,0
06/04/07,8,Halodule,0
06/04/07,8,Hypnea,0
06/04/07,8,Laurencia spp.,0
06/04/07,8,Penicillus,0
06/04/07,8,Polysiphonia,0
06/04/07,8,Rhizophora mangle,0
06/04/07,8,Ruppia,0
06/04/07,8,Sargassum pteropleuron,0
06/04/07,8,Thalassia,0
06/04/07,8,Udotea,0
06/04/07,9,Acetabularia,0
06/04/07,9,Batophora,54.666666666666664
06/04/07,9,Caulerpa prolifera,0
06/04/07,9,Chara,68.66666666666667
06/04/07,9,Chondria baileyana,0
06/04/07,9,Digenia,0
06/04/07,9,Halimeda incrassata,0
06/04/07,9,Halodule,0
06/04/07,9,Hypnea,0
06/04/07,9,Laurencia spp.,0
06/04/07,9,Penicillus,0
06/04/07,9,Polysiphonia,0
06/04/07,9,Rhizophora mangle,0
06/04/07,9,Ruppia,0
06/04/07,9,Sargassum pteropleuron,0
06/04/07,9,Thalassia,0
06/04/07,9,Udotea,0
06/05/07,22,Acetabularia,0
06/05/07,22,Batophora,0
06/05/07,22,Caulerpa prolifera,0
06/05/07,22,Chara,15.866666666666667
06/05/07,22,Chondria baileyana,0
06/05/07,22,Digenia,0
06/05/07,22,Halimeda incrassata,0
06/05/07,22,Halodule,0
06/05/07,22,Hypnea,0
06/05/07,22,Laurencia spp.,0
06/05/07,22,Penicillus,0
06/05/07,22,Polysiphonia,0
06/05/07,22,Rhizophora mangle,0
06/05/07,22,Ruppia,2.533333333333333
06/05/07,22,Sargassum pteropleuron,0
06/05/07,22,Thalassia,0
06/05/07,22,Udotea,0
06/05/07,23,Acetabularia,0
06/05/07,23,Batophora,0
06/05/07,23,Caulerpa prolifera,0
06/05/07,23,Chara,0
06/05/07,23,Chondria baileyana,0
06/05/07,23,Digenia,0
06/05/07,23,Halimeda incrassata,0
06/05/07,23,Halodule,0
06/05/07,23,Hypnea,0
06/05/07,23,Laurencia spp.,0
06/05/07,23,Penicillus,0
06/05/07,23,Polysiphonia,0
06/05/07,23,Rhizophora mangle,0
06/05/07,23,Ruppia,0
06/05/07,23,Sargassum pteropleuron,0
06/05/07,23,Thalassia,0
06/05/07,23,Udotea,0
06/05/07,24,Acetabularia,0
06/05/07,24,Batophora,0
06/05/07,24,Caulerpa prolifera,0
06/05/07,24,Chara,0
06/05/07,24,Chondria baileyana,0
06/05/07,24,Digenia,0
06/05/07,24,Halimeda incrassata,0
06/05/07,24,Halodule,0
06/05/07,24,Hypnea,0
06/05/07,24,Laurencia spp.,0
06/05/07,24,Penicillus,0
06/05/07,24,Polysiphonia,0
06/05/07,24,Rhizophora mangle,0
06/05/07,24,Ruppia,0
06/05/07,24,Sargassum pteropleuron,0
06/05/07,24,Thalassia,0
06/05/07,24,Udotea,0
06/05/07,25,Acetabularia,0
06/05/07,25,Batophora,0
06/05/07,25,Caulerpa prolifera,0
06/05/07,25,Chara,0
06/05/07,25,Chondria baileyana,0
06/05/07,25,Digenia,0
06/05/07,25,Halimeda incrassata,0
06/05/07,25,Halodule,0
06/05/07,25,Hypnea,0
06/05/07,25,Laurencia spp.,0
06/05/07,25,Penicillus,0
06/05/07,25,Polysiphonia,0
06/05/07,25,Rhizophora mangle,0
06/05/07,25,Ruppia,0
06/05/07,25,Sargassum pteropleuron,0
06/05/07,25,Thalassia,0
06/05/07,25,Udotea,0
06/05/07,26,Acetabularia,0
06/05/07,26,Batophora,0
06/05/07,26,Caulerpa prolifera,0
06/05/07,26,Chara,0
06/05/07,26,Chondria baileyana,0
06/05/07,26,Digenia,0
06/05/07,26,Halimeda incrassata,0
06/05/07,26,Halodule,0
06/05/07,26,Hypnea,0
06/05/07,26,Laurencia spp.,0
06/05/07,26,Penicillus,0
06/05/07,26,Polysiphonia,0
06/05/07,26,Rhizophora mangle,0
06/05/07,26,Ruppia,0
06/05/07,26,Sargassum pteropleuron,0
06/05/07,26,Thalassia,0
06/05/07,26,Udotea,0
06/05/07,27,Acetabularia,0
06/05/07,27,Batophora,0
